#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       394   -2.9106419130e+00    8.6166540822e+00   -6.0804302266e+00    3.1697883137e+00    1.0416955295e+00   -7.1221257561e+00    1.2025000000e+04    1.0771889306e-01    9.9340838772e-01
       395   -2.9349762385e+00    8.7635175341e+00   -6.1084444365e+00    3.1734681981e+00    1.0197534463e+00   -7.1281978828e+00    1.2508000000e+04    1.0671037475e-01    9.9345039404e-01
       396   -2.9249666473e+00    8.7234979853e+00   -6.1795407304e+00    3.2545740832e+00    1.0367965285e+00   -7.2163372590e+00    1.2939000000e+04    1.0450564713e-01    9.9339073374e-01
       397   -2.9339657784e+00    8.7545920396e+00   -5.9246695236e+00    2.9907037452e+00    1.0187634938e+00   -6.9434330173e+00    1.2478000000e+04    1.0071504231e-01    9.9379011654e-01
       398   -2.8878024038e+00    8.4936486883e+00   -6.2461251730e+00    3.3583227692e+00    1.0726850773e+00   -7.3188102503e+00    1.2577000000e+04    1.0300979156e-01    9.9287014900e-01
       399   -2.8533613110e+00    8.2936768470e+00   -6.4205403116e+00    3.5671790006e+00    1.1052951980e+00   -7.5258355096e+00    1.2244000000e+04    1.1784128594e-01    9.9377446281e-01
       400   -2.8657947769e+00    8.3610251261e+00   -6.2630882452e+00    3.3972934683e+00    1.0863385541e+00   -7.3494267993e+00    1.2205000000e+04    1.0618377819e-01    9.9380456700e-01
       401   -2.8880318422e+00    8.4807595836e+00   -6.2990289729e+00    3.4109971307e+00    1.0569487484e+00   -7.3559777213e+00    1.1401000000e+04    1.0144350294e-01    9.9387718645e-01
       402   -2.8714421174e+00    8.4015889660e+00   -6.2497519805e+00    3.3783098632e+00    1.0771804265e+00   -7.3269324070e+00    1.1059000000e+04    1.0171042606e-01    9.9260482567e-01
       403   -2.9210009644e+00    8.6753338896e+00   -5.9580433321e+00    3.0370423677e+00    1.0101646475e+00   -6.9682079796e+00    1.2059000000e+04    1.0719106856e-01    9.9426330448e-01
       404   -2.9342017215e+00    8.7420994850e+00   -6.0584595363e+00    3.1242578148e+00    9.9123228900e-01   -7.0496918253e+00    1.2657000000e+04    1.1175171212e-01    9.9379306638e-01
       405   -2.8919681162e+00    8.5106951225e+00   -6.4404901393e+00    3.5485220231e+00    1.0711253229e+00   -7.5116154621e+00    1.2831000000e+04    1.0315480963e-01    9.9342561127e-01
       406   -2.9084872940e+00    8.6089516573e+00   -6.2195596889e+00    3.3110723950e+00    1.0350144588e+00   -7.2545741478e+00    1.2708000000e+04    1.1005061331e-01    9.9365645965e-01
       407   -2.8531213884e+00    8.2817727721e+00   -6.4116741720e+00    3.5585527835e+00    1.1019924026e+00   -7.5136665746e+00    1.2218000000e+04    1.0434050800e-01    9.9343987190e-01
       408   -2.8534950881e+00    8.2981397145e+00   -6.5827352497e+00    3.7292401616e+00    1.1193557905e+00   -7.7020910401e+00    1.2157000000e+04    1.0262695488e-01    9.9429800682e-01
       409   -2.8945893052e+00    8.5105376790e+00   -6.0647693861e+00    3.1701800809e+00    1.0516152711e+00   -7.1163846572e+00    1.1757000000e+04    1.0027028394e-01    9.9344419670e-01
       410   -2.9352383714e+00    8.7659442839e+00   -5.9655390994e+00    3.0303007280e+00    1.0098022307e+00   -6.9753413301e+00    1.1669000000e+04    1.0527167225e-01    9.9324071180e-01
       411   -2.8807375169e+00    8.4704122903e+00   -6.2747225167e+00    3.3939849998e+00    1.0914689233e+00   -7.3661914400e+00    1.1704000000e+04    1.0828686412e-01    9.9336783466e-01
       412   -2.9277569120e+00    8.7188289427e+00   -5.9118454017e+00    2.9840884897e+00    1.0082123861e+00   -6.9200577878e+00    1.1848000000e+04    1.0672337175e-01    9.9302002005e-01
       413   -2.9014759692e+00    8.5687982599e+00   -6.2144912978e+00    3.3130153286e+00    1.0508035636e+00   -7.2652948614e+00    1.1533000000e+04    1.0089460094e-01    9.9412210753e-01
       414   -2.9129697353e+00    8.6301370186e+00   -6.0165903917e+00    3.1036206564e+00    1.0200449902e+00   -7.0366353819e+00    1.1831000000e+04    1.0046999300e-01    9.9362219140e-01
       415   -2.8578842808e+00    8.3219438794e+00   -6.4425278545e+00    3.5846435738e+00    1.1304225613e+00   -7.5729504159e+00    1.1430000000e+04    9.8254462188e-02    9.9362610185e-01
       416   -2.8360310504e+00    8.1857772585e+00   -6.1683257630e+00    3.3322947126e+00    1.1191202095e+00   -7.2874459725e+00    1.1689000000e+04    1.0300015163e-01    9.9342087418e-01
       417   -2.8964304512e+00    8.5318650687e+00   -6.0299677778e+00    3.1335373266e+00    1.0364283182e+00   -7.0663960959e+00    1.1650000000e+04    9.9276681625e-02    9.9446290034e-01
       418   -2.8608015174e+00    8.3413385265e+00   -6.3890755964e+00    3.5282740790e+00    1.1102608291e+00   -7.4993364255e+00    1.2089000000e+04    1.0438626438e-01    9.9262635585e-01
       419   -2.8504278244e+00    8.2759481560e+00   -6.4298222663e+00    3.5793944419e+00    1.1110025111e+00   -7.5408247774e+00    1.1460000000e+04    1.0488238225e-01    9.9226531460e-01
       420   -2.8514539601e+00    8.2781398163e+00   -6.4819981684e+00    3.6305442082e+00    1.0946264221e+00   -7.5766245905e+00    1.1290000000e+04    9.4154887062e-02    9.9320311380e-01
       421   -2.8742805543e+00    8.4153062978e+00   -6.5427869022e+00    3.6685063479e+00    1.0862889209e+00   -7.6290758231e+00    1.1462000000e+04    9.9664538312e-02    9.9286361440e-01
       422   -2.8930806718e+00    8.5121088537e+00   -6.2215018423e+00    3.3284211705e+00    1.0457351196e+00   -7.2672369619e+00    1.1899000000e+04    1.0611391419e-01    9.9275803688e-01
       423   -2.9444998285e+00    8.8034121503e+00   -5.7697877964e+00    2.8252879679e+00    9.6624416272e-01   -6.7360319591e+00    1.1938000000e+04    1.0579494719e-01    9.9358814568e-01
       424   -2.9338811490e+00    8.7421840397e+00   -6.0411999434e+00    3.1073187944e+00    9.9714001282e-01   -7.0383399562e+00    1.2566000000e+04    1.1051210813e-01    9.9292798953e-01
       425   -2.9434268153e+00    8.8048788858e+00   -6.0344113727e+00    3.0909845574e+00    1.0027119055e+00   -7.0371232782e+00    1.2312000000e+04    1.1002008763e-01    9.9339473108e-01
       426   -2.9470920241e+00    8.8309014712e+00   -5.8643705332e+00    2.9172785091e+00    9.9546648266e-01   -6.8598370159e+00    1.2543000000e+04    1.1209136869e-01    9.9464166783e-01
       427   -2.9329804492e+00    8.7554451233e+00   -5.8393576477e+00    2.9063771985e+00    9.9683852722e-01   -6.8361961749e+00    1.3386000000e+04    1.2337628888e-01    9.9418778943e-01
       428   -2.9081653577e+00    8.6229224506e+00   -6.2397404585e+00    3.3315751007e+00    1.0430428896e+00   -7.2827833481e+00    1.3064000000e+04    1.2161872225e-01    9.9418056866e-01
       429   -2.9093303025e+00    8.6198856987e+00   -6.1407960765e+00    3.2314657740e+00    1.0285350571e+00   -7.1693311336e+00    1.2744000000e+04    1.1322286569e-01    9.9441659390e-01
       430   -2.8725588285e+00    8.4090582847e+00   -6.3828525314e+00    3.5102937029e+00    1.0734064911e+00   -7.4562590224e+00    1.1721000000e+04    1.0412283906e-01    9.9400638959e-01
       431   -2.8469587746e+00    8.2682186888e+00   -6.4188340208e+00    3.5718752461e+00    1.1228913939e+00   -7.5417254147e+00    1.1446000000e+04    1.1137151325e-01    9.9297209022e-01
       432   -2.8634305176e+00    8.3483076064e+00   -6.2078182861e+00    3.3443877684e+00    1.0718908049e+00   -7.2797090910e+00    1.1340000000e+04    9.8602352750e-02    9.9273967633e-01
       433   -2.8858822307e+00    8.4834257735e+00   -6.5269411301e+00    3.6410588994e+00    1.0727055227e+00   -7.5996466528e+00    1.1450000000e+04    1.0169640625e-01    9.9297498323e-01
       434   -2.8817588792e+00    8.4446711826e+00   -6.4377554314e+00    3.5559965523e+00    1.0669119503e+00   -7.5046673818e+00    1.1808000000e+04    1.0087753806e-01    9.9352158549e-01
       435   -2.8962838715e+00    8.5465946677e+00   -6.2518264571e+00    3.3555425856e+00    1.0753739390e+00   -7.3272003961e+00    1.1986000000e+04    1.0922842906e-01    9.9252855299e-01
       436   -2.8891516872e+00    8.4982524494e+00   -6.0457920142e+00    3.1566403270e+00    1.0667147340e+00   -7.1125067481e+00    1.2344000000e+04    1.1274095050e-01    9.9407828853e-01
       437   -2.8926832393e+00    8.5241326618e+00   -6.2716384536e+00    3.3789552143e+00    1.0662624304e+00   -7.3379008840e+00    1.2135000000e+04    1.0459296181e-01    9.9296501809e-01
       438   -2.8459674939e+00    8.2575048330e+00   -6.4716213099e+00    3.6256538160e+00    1.1421845646e+00   -7.6138058744e+00    1.1505000000e+04    1.0232094156e-01    9.9196770359e-01
       439   -2.8576006925e+00    8.3279641090e+00   -6.2535044825e+00    3.3959037901e+00    1.1032925237e+00   -7.3567970062e+00    1.1199000000e+04    1.1220365725e-01    9.9374427313e-01
       440   -2.9055044635e+00    8.5941247115e+00   -6.1133201529e+00    3.2078156894e+00    1.0357790961e+00   -7.1490992490e+00    1.1420000000e+04    1.0130486481e-01    9.9467398146e-01
       441   -2.9421162974e+00    8.7978297416e+00   -5.8853423165e+00    2.9432260191e+00    9.8980421892e-01   -6.8751465354e+00    1.2015000000e+04    1.0837323825e-01    9.9365160969e-01
       442   -2.8994216313e+00    8.5623633896e+00   -6.4115649895e+00    3.5121433583e+00    1.0429634702e+00   -7.4545284597e+00    1.2293000000e+04    1.0234231762e-01    9.9299540995e-01
       443   -2.8754402556e+00    8.4229088381e+00   -6.2597178340e+00    3.3842775784e+00    1.1023192221e+00   -7.3620370561e+00    1.2118000000e+04    9.6545756500e-02    9.9256968239e-01
       444   -2.8540901251e+00    8.3005923365e+00   -6.4902627697e+00    3.6361726446e+00    1.1010258953e+00   -7.5912886650e+00    1.2017000000e+04    1.0274692225e-01    9.9229721519e-01
       445   -2.9022179002e+00    8.5695689843e+00   -6.1495670092e+00    3.2473491089e+00    1.0350238201e+00   -7.1845908293e+00    1.1762000000e+04    1.1502859256e-01    9.9334648488e-01
       446   -2.9087828583e+00    8.6082015781e+00   -6.3517898940e+00    3.4430070358e+00    1.0243206993e+00   -7.3761105934e+00    1.2098000000e+04    1.0160709350e-01    9.9273715132e-01
       447   -2.8699227775e+00    8.3786623130e+00   -6.1345328943e+00    3.2646101168e+00    1.1087076610e+00   -7.2432405553e+00    1.1789000000e+04    1.0297262781e-01    9.9318216446e-01
       448   -2.8883300818e+00    8.4931763474e+00   -6.2083764424e+00    3.3200463606e+00    1.0778500485e+00   -7.2862264909e+00    1.1429000000e+04    1.0034779363e-01    9.9326154304e-01
       449   -2.8759130541e+00    8.4168276782e+00   -6.1298557099e+00    3.2539426558e+00    1.0829695030e+00   -7.2128252129e+00    1.1650000000e+04    1.0130747375e-01    9.9414872477e-01
       450   -2.8447849848e+00    8.2520104132e+00   -6.8108249993e+00    3.9660400146e+00    1.1019222546e+00   -7.9127472539e+00    1.1803000000e+04    1.0511966013e-01    9.9222439414e-01
       451   -2.8780731930e+00    8.4405798869e+00   -6.5212847826e+00    3.6432115896e+00    1.0682987380e+00   -7.5895835206e+00    1.1606000000e+04    1.0915634606e-01    9.9340015114e-01
       452   -2.9255722204e+00    8.7043187957e+00   -6.1095284220e+00    3.1839562016e+00    1.0111157027e+00   -7.1206441247e+00    1.2413000000e+04    1.0849644925e-01    9.9271011229e-01
       453   -2.8916959194e+00    8.5077320107e+00   -6.0620919416e+00    3.1703960223e+00    1.0657734792e+00   -7.1278654208e+00    1.1930000000e+04    9.8752297563e-02    9.9412445515e-01
       454   -2.8742162999e+00    8.4108767311e+00   -6.2225426544e+00    3.3483263545e+00    1.0855869649e+00   -7.3081296193e+00    1.1034000000e+04    9.5135822938e-02    9.9393085657e-01
       455   -2.8669062147e+00    8.3620376757e+00   -6.4015913791e+00    3.5346851643e+00    1.0872253472e+00   -7.4888167263e+00    1.1114000000e+04    9.7219248438e-02    9.9294974452e-01
       456   -2.7890459617e+00    7.9500805173e+00   -6.9490833548e+00    4.1600373931e+00    1.1943284414e+00   -8.1434117962e+00    1.0963000000e+04    9.1435028063e-02    9.9228868350e-01
       457   -2.8905623501e+00    8.5223749346e+00   -6.3340965249e+00    3.4435341749e+00    1.0608627321e+00   -7.3949592571e+00    1.1249000000e+04    9.2413193500e-02    9.9357701425e-01
       458   -2.9040722063e+00    8.5871885701e+00   -6.3761549846e+00    3.4720827783e+00    1.0250213058e+00   -7.4011762904e+00    1.1875000000e+04    9.6165193625e-02    9.9283419373e-01
       459   -2.9113259344e+00    8.6262028587e+00   -6.2510694782e+00    3.3397435439e+00    1.0276240785e+00   -7.2786935567e+00    1.2319000000e+04    1.1201110794e-01    9.9391014295e-01
       460   -2.9389628670e+00    8.7680491245e+00   -5.8884350529e+00    2.9494721859e+00    9.7336488538e-01   -6.8617999383e+00    1.2755000000e+04    1.1010611862e-01    9.9357662581e-01
       461   -2.9006356256e+00    8.5429963275e+00   -6.0098663474e+00    3.1092307218e+00    1.0541287388e+00   -7.0639950862e+00    1.1972000000e+04    1.0557168644e-01    9.9487576003e-01
       462   -2.8938658596e+00    8.5126690652e+00   -6.0580741414e+00    3.1642082818e+00    1.0668966202e+00   -7.1249707616e+00    1.2145000000e+04    1.0708669144e-01    9.9295297477e-01
       463   -2.8903905970e+00    8.5055374577e+00   -6.4093969303e+00    3.5190063333e+00    1.0561645135e+00   -7.4655614438e+00    1.2866000000e+04    1.0654425606e-01    9.9378146105e-01
       464   -2.9326286233e+00    8.7356301073e+00   -6.1015053871e+00    3.1688767638e+00    9.8224022797e-01   -7.0837456151e+00    1.2508000000e+04    1.0034961025e-01    9.9478006912e-01
       465   -2.9012213342e+00    8.5663721970e+00   -6.1134590098e+00    3.2122376756e+00    1.0551095126e+00   -7.1685685224e+00    1.2168000000e+04    1.1292027812e-01    9.9313248953e-01
       466   -2.9298926075e+00    8.7314138434e+00   -5.7805249567e+00    2.8506323493e+00    1.0088066374e+00   -6.7893315941e+00    1.2259000000e+04    1.0243633712e-01    9.9312397258e-01
       467   -2.9354400587e+00    8.7562653175e+00   -5.9009010796e+00    2.9654610209e+00    9.9065248780e-01   -6.8915535674e+00    1.2281000000e+04    1.1269137575e-01    9.9355865330e-01
       468   -2.8954623971e+00    8.5371219867e+00   -6.0892798509e+00    3.1938174538e+00    1.0525122780e+00   -7.1417921289e+00    1.2437000000e+04    1.1326453531e-01    9.9423541255e-01
       469   -2.8892689050e+00    8.5012563881e+00   -6.1741680965e+00    3.2848991914e+00    1.0672333729e+00   -7.2414014694e+00    1.1747000000e+04    1.1396019300e-01    9.9405599282e-01
       470   -2.8790920990e+00    8.4309417252e+00   -6.1902792548e+00    3.3111871559e+00    1.0634452502e+00   -7.2537245050e+00    1.2011000000e+04    1.0480831569e-01    9.9337382440e-01
       471   -2.9298639749e+00    8.7187857122e+00   -6.0360141057e+00    3.1061501308e+00    9.9875021029e-01   -7.0347643160e+00    1.1866000000e+04    1.0806104900e-01    9.9385024550e-01
       472   -2.9162814955e+00    8.6407866459e+00   -6.1799443997e+00    3.2636629043e+00    1.0109270798e+00   -7.1908714795e+00    1.2320000000e+04    1.0958455388e-01    9.9390806696e-01
       473   -2.8933804052e+00    8.5182427859e+00   -6.1291775405e+00    3.2357971354e+00    1.0559587215e+00   -7.1851362620e+00    1.2648000000e+04    1.0466840431e-01    9.9357324706e-01
       474   -2.8895657227e+00    8.4966783610e+00   -6.2618317101e+00    3.3722659874e+00    1.0674541822e+00   -7.3292858922e+00    1.1799000000e+04    1.0318584131e-01    9.9273815707e-01
       475   -2.9346500838e+00    8.7598348221e+00   -5.8839011123e+00    2.9492510285e+00    9.9527855500e-01   -6.8791796673e+00    1.2187000000e+04    1.1541574919e-01    9.9380632731e-01
       476   -2.9239845216e+00    8.6934110114e+00   -6.0102510049e+00    3.0862664833e+00    1.0222058559e+00   -7.0324568608e+00    1.2310000000e+04    1.0707433400e-01    9.9368168324e-01
       477   -2.8793317526e+00    8.4443888098e+00   -6.3710166659e+00    3.4916849132e+00    1.0535542551e+00   -7.4245709210e+00    1.1994000000e+04    1.0943099081e-01    9.9254382198e-01
       478   -2.8365849896e+00    8.1891637844e+00   -6.6093686130e+00    3.7727836234e+00    1.1294641649e+00   -7.7388327779e+00    1.2168000000e+04    1.0088099238e-01    9.9348423449e-01
       479   -2.8781757207e+00    8.4385139473e+00   -6.3766925572e+00    3.4985168365e+00    1.0629262621e+00   -7.4396188193e+00    1.2062000000e+04    1.0632845688e-01    9.9345391271e-01
       480   -2.8975352015e+00    8.5270469800e+00   -6.0890360602e+00    3.1915008587e+00    1.0386898912e+00   -7.1277259514e+00    1.2030000000e+04    1.0766945481e-01    9.9450053908e-01
       481   -2.8715582718e+00    8.3906288192e+00   -6.5287284862e+00    3.6571702144e+00    1.0922380523e+00   -7.6209665385e+00    1.1645000000e+04    1.0304414088e-01    9.9344811325e-01
       482   -2.8836376267e+00    8.4606215921e+00   -6.0368955169e+00    3.1532578902e+00    1.0772928077e+00   -7.1141883246e+00    1.1792000000e+04    1.0549745394e-01    9.9403517416e-01
       483   -2.9012020496e+00    8.5666639469e+00   -6.2288193403e+00    3.3276172907e+00    1.0651575139e+00   -7.2939768541e+00    1.2374000000e+04    1.1224008862e-01    9.9355858081e-01
       484   -2.8682558976e+00    8.3740492775e+00   -6.3388499340e+00    3.4705940364e+00    1.0766206172e+00   -7.4154705512e+00    1.2381000000e+04    1.0763034537e-01    9.9275193680e-01
