Timestamp (ms),Node Power (W),Socket 0 CPU Power (W),Socket 0 GPU Power (W),Socket 0 Mem Power (W),Socket 1 CPU Power (W),Socket 1 GPU Power (W),Socket 1 Mem Power (W)
1696448714514, 594.000000, 181.000000, 102.000000, 21.000000,194.000000, 101.000000, 22.000000
1696448714563, 587.000000, 176.000000, 102.000000, 21.000000,183.000000, 101.000000, 22.000000
1696448714614, 587.000000, 124.000000, 101.000000, 20.000000,161.000000, 99.000000, 20.000000
1696448714662, 600.000000, 181.000000, 101.000000, 21.000000,190.000000, 101.000000, 21.000000
1696448714715, 574.000000, 172.000000, 102.000000, 21.000000,175.000000, 100.000000, 21.000000
1696448714761, 559.000000, 108.000000, 101.000000, 21.000000,120.000000, 101.000000, 22.000000
1696448714813, 565.000000, 150.000000, 103.000000, 21.000000,150.000000, 100.000000, 21.000000
1696448714864, 603.000000, 166.000000, 102.000000, 22.000000,170.000000, 101.000000, 22.000000
1696448714913, 545.000000, 145.000000, 101.000000, 20.000000,153.000000, 100.000000, 21.000000
1696448714964, 587.000000, 145.000000, 101.000000, 20.000000,148.000000, 99.000000, 20.000000
1696448715014, 583.000000, 121.000000, 101.000000, 21.000000,117.000000, 100.000000, 21.000000
1696448715062, 609.000000, 152.000000, 102.000000, 21.000000,155.000000, 100.000000, 21.000000
1696448715112, 602.000000, 149.000000, 100.000000, 20.000000,156.000000, 99.000000, 20.000000
1696448715161, 603.000000, 171.000000, 101.000000, 21.000000,178.000000, 100.000000, 21.000000
1696448715211, 611.000000, 149.000000, 101.000000, 20.000000,159.000000, 99.000000, 21.000000
1696448715261, 607.000000, 175.000000, 101.000000, 21.000000,172.000000, 100.000000, 21.000000
1696448715311, 585.000000, 148.000000, 102.000000, 21.000000,166.000000, 100.000000, 21.000000
1696448715360, 592.000000, 113.000000, 101.000000, 21.000000,120.000000, 100.000000, 21.000000
1696448715412, 600.000000, 136.000000, 102.000000, 21.000000,152.000000, 100.000000, 21.000000
1696448715466, 605.000000, 170.000000, 101.000000, 21.000000,182.000000, 100.000000, 21.000000
1696448715515, 591.000000, 161.000000, 101.000000, 21.000000,178.000000, 99.000000, 21.000000
1696448715564, 545.000000, 136.000000, 101.000000, 20.000000,152.000000, 99.000000, 20.000000
1696448715616, 592.000000, 115.000000, 102.000000, 20.000000,119.000000, 99.000000, 21.000000
1696448715668, 605.000000, 166.000000, 102.000000, 21.000000,183.000000, 100.000000, 21.000000
1696448715713, 596.000000, 138.000000, 101.000000, 21.000000,144.000000, 99.000000, 21.000000
1696448715765, 558.000000, 146.000000, 101.000000, 21.000000,172.000000, 100.000000, 21.000000
1696448715811, 603.000000, 140.000000, 102.000000, 21.000000,149.000000, 100.000000, 21.000000
1696448715861, 602.000000, 174.000000, 102.000000, 22.000000,183.000000, 100.000000, 22.000000
1696448715912, 602.000000, 176.000000, 103.000000, 21.000000,186.000000, 101.000000, 22.000000
1696448715962, 565.000000, 109.000000, 101.000000, 20.000000,118.000000, 100.000000, 21.000000
1696448716014, 605.000000, 152.000000, 102.000000, 21.000000,164.000000, 100.000000, 21.000000
1696448716064, 607.000000, 152.000000, 101.000000, 20.000000,163.000000, 99.000000, 21.000000
1696448716112, 596.000000, 178.000000, 102.000000, 22.000000,185.000000, 101.000000, 22.000000
1696448716162, 565.000000, 138.000000, 102.000000, 21.000000,151.000000, 100.000000, 21.000000
1696448716215, 596.000000, 148.000000, 102.000000, 21.000000,159.000000, 101.000000, 21.000000
1696448716263, 613.000000, 181.000000, 102.000000, 21.000000,187.000000, 101.000000, 22.000000
1696448716315, 600.000000, 189.000000, 103.000000, 22.000000,192.000000, 101.000000, 22.000000
1696448716362, 600.000000, 147.000000, 102.000000, 21.000000,149.000000, 100.000000, 21.000000
1696448716411, 610.000000, 147.000000, 101.000000, 21.000000,151.000000, 100.000000, 21.000000
1696448716464, 618.000000, 127.000000, 102.000000, 22.000000,122.000000, 100.000000, 22.000000
1696448716514, 587.000000, 162.000000, 102.000000, 21.000000,165.000000, 100.000000, 21.000000
1696448716565, 580.000000, 177.000000, 103.000000, 21.000000,185.000000, 101.000000, 22.000000
1696448716614, 596.000000, 150.000000, 101.000000, 21.000000,160.000000, 99.000000, 20.000000
1696448716664, 605.000000, 175.000000, 102.000000, 22.000000,183.000000, 100.000000, 22.000000
1696448716717, 591.000000, 175.000000, 101.000000, 21.000000,188.000000, 100.000000, 21.000000
1696448716763, 565.000000, 145.000000, 100.000000, 20.000000,152.000000, 99.000000, 20.000000
1696448716813, 598.000000, 110.000000, 101.000000, 21.000000,120.000000, 99.000000, 21.000000
1696448716865, 603.000000, 115.000000, 99.000000, 19.000000,126.000000, 99.000000, 20.000000
1696448716913, 598.000000, 147.000000, 101.000000, 20.000000,160.000000, 100.000000, 20.000000
1696448716963, 572.000000, 174.000000, 102.000000, 21.000000,189.000000, 101.000000, 22.000000
1696448717014, 591.000000, 157.000000, 101.000000, 21.000000,167.000000, 101.000000, 21.000000
1696448717064, 600.000000, 173.000000, 103.000000, 22.000000,170.000000, 100.000000, 22.000000
1696448717115, 607.000000, 159.000000, 102.000000, 21.000000,167.000000, 101.000000, 22.000000
1696448717162, 565.000000, 115.000000, 101.000000, 21.000000,122.000000, 100.000000, 21.000000
1696448717212, 598.000000, 151.000000, 101.000000, 21.000000,176.000000, 100.000000, 21.000000
1696448717263, 585.000000, 164.000000, 100.000000, 21.000000,149.000000, 98.000000, 20.000000
1696448717310, 587.000000, 151.000000, 101.000000, 20.000000,161.000000, 100.000000, 20.000000
1696448717362, 574.000000, 109.000000, 101.000000, 21.000000,123.000000, 100.000000, 21.000000
1696448717415, 598.000000, 153.000000, 102.000000, 22.000000,164.000000, 101.000000, 22.000000
1696448717462, 591.000000, 157.000000, 101.000000, 22.000000,161.000000, 100.000000, 21.000000
1696448717514, 600.000000, 167.000000, 101.000000, 20.000000,183.000000, 99.000000, 20.000000
1696448717562, 603.000000, 146.000000, 102.000000, 21.000000,149.000000, 100.000000, 21.000000
1696448717615, 609.000000, 136.000000, 102.000000, 21.000000,130.000000, 100.000000, 21.000000
1696448717665, 596.000000, 146.000000, 101.000000, 21.000000,162.000000, 100.000000, 21.000000
1696448717712, 603.000000, 187.000000, 102.000000, 22.000000,188.000000, 100.000000, 22.000000
1696448717764, 547.000000, 164.000000, 101.000000, 21.000000,154.000000, 100.000000, 21.000000
1696448717815, 598.000000, 148.000000, 102.000000, 21.000000,146.000000, 100.000000, 21.000000
1696448717864, 585.000000, 119.000000, 101.000000, 21.000000,116.000000, 100.000000, 21.000000
1696448717913, 596.000000, 142.000000, 101.000000, 20.000000,153.000000, 100.000000, 21.000000
1696448717962, 561.000000, 113.000000, 101.000000, 20.000000,116.000000, 99.000000, 21.000000
1696448718012, 598.000000, 140.000000, 101.000000, 20.000000,149.000000, 99.000000, 21.000000
